"id","sighted_at","reported_at","location","shape","duration","description","latitude","longitude","case_number"
"90915","2013-11-15T00:00:00Z","2018-03-20T23:36:29Z","None (United States)","Egg","00:15:00","","36.7871209999999990714059094898402690887451171875","-119.4131323999999949592165648937225341796875","US-03202018-0023"
"90916","2017-07-24T04:08:00Z","2018-03-21T05:41:27Z","San Diego (United States)","Star-like","00:04:00","","32.55906611764461819621523375190008664503693580627441406250","-117.05745899441545178136472316055005649104714393615722656250","AU-03212018-0001"
"90917","2018-03-18T22:15:00Z","2018-03-21T08:51:20Z","Caledon (Canada)","Triangle","00:00:03","","43.8533625093060401349468691023503197357058525085449218750","-79.8522531818827013155329300298035377636551856994628906250","CA-03212018-0002"
"90918","2018-03-20T00:00:00Z","2018-03-21T10:53:13Z","Montréal (Canada)","Flash","01:00:00","","45.4461974248052785725845378783560590818524360656738281250","-73.58479879469747749984780999966460512951016426086425781250","CA-03212018-0003"
"90919","2018-03-20T00:00:00Z","2018-03-21T10:55:27Z","San Antonio (United States)","N,    A","00:05:00","","29.58838422379347791478210183413466438651084899902343750","-98.463630932662558724139501009631203487515449523925781250","US-03212018-0004"
"90920","2014-12-14T21:17:00Z","2018-03-21T11:35:33Z","FLORIANOPOLIS (Brazil)","Cigar","00:10:00","","-27.603092","-48.4712296","BR-03212018-0005"
"90921","2018-02-21T15:32:00Z","2018-03-21T14:37:16Z","Graz (Austria)","Cone","01:00:00","","47.12471834294733865392963423346373019739985466003417968750","15.38928479374706317571899205631780205294489860534667968750","AT-03212018-0006"
"90922","2012-04-15T02:00:00Z","2018-03-21T14:54:42Z","Peterborough (Canada)","N,    A","00:30:00","","44.31364792662540598954912240969861159101128578186035156250","-78.3154018761765897886719503640051698312163352966308593750","CA-03212018-0007"
"90923","2018-03-19T12:20:00Z","2018-03-21T16:18:54Z","Tel Aviv-Yafo (Israel)","N,    A","00:20:00","","32.093299900000005209221853874623775482177734375","34.78552759999998755802153027616441249847412109375","IL-03212018-0008"
"90924","2018-03-06T00:00:00Z","2018-03-21T18:26:23Z","Cape Coral (United States)","Oval","00:00:40","","26.566543700000000427507984568364918231964111328125","-81.9416030999999946971001918427646160125732421875","US-03212018-0009"
"90925","2018-03-19T20:54:00Z","2018-03-21T18:48:34Z","None (United States)","N,    A","01:00:00","","47.75694409999999834326445125043392181396484375","-120.7390884999999940419002086855471134185791015625","US-03212018-0010"
"90926","2010-02-13T00:00:00Z","2018-03-21T20:42:02Z","Managua (Nicaragua)","Disc","00:01:00","","12.1149926","-86.2361744","NI-03212018-0011"
"90928","2018-03-15T19:21:00Z","2018-03-21T22:27:14Z","Santee (United States)","Circle","01:00:00","","32.8386258","-116.9838543","US-03212018-0013"
"90929","2018-03-21T00:00:00Z","2018-03-21T22:36:56Z","La Vergne (United States)","Sphere","00:04:00","","36.0255042933982203816690059738903073593974113464355468750","-86.53846840030706891335796626663068309426307678222656250","US-03212018-0014"
"90930","2018-03-20T00:00:00Z","2018-03-21T23:30:12Z","Palm Desert (United States)","Other","01:00:00","","33.74997428971839818345834771662339335307478904724121093750","-116.33033754940441452240698083642200799658894538879394531250","US-03212018-0015"
"90931","1993-06-01T00:00:00Z","2018-03-21T23:41:18Z","Otisco (United States)","Triangle","01:00:00","","38.56083886691644848133968537240434670820832252502441406250","-85.68390269534581698283979278585320571437478065490722656250","US-03212018-0016"
"90932","2018-03-21T23:24:00Z","2018-03-22T00:54:21Z","Haines City (United States)","Circle","00:15:00","","28.075552216143492609624843225901713594794273376464843750","-81.53519836776034300178217506527289515361189842224121093750","US-03222018-0001"
"90933","2017-08-21T13:35:00Z","2018-03-22T01:00:59Z","Crossville (United States)","Dumbbell","00:00:02","","35.87732189276286426833451059792423620820045471191406250","-84.97173041167126112741930261563538806512951850891113281250","US-03222018-0002"
"90934","2018-03-21T21:48:00Z","2018-03-22T01:07:52Z","Toronto (Canada)","N,    A","00:01:00","","43.657499153839404281472980073885992169380187988281250","-79.45088602612466136293782881239167181774973869323730468750","CA-03222018-0003"
"90935","2018-03-19T00:00:00Z","2018-03-22T01:14:32Z","None (United States)","Sphere","","","31.970008799999998672092260676436126232147216796875","-99.894923099999999749343260191380977630615234375","US-03222018-0004"
"90937","2018-03-22T00:00:00Z","2018-03-22T02:48:03Z","Lansing (United States)","Cigar","00:05:00","","39.2486126","-94.90024129999999","US-03222018-0006"
"90938","2018-03-20T21:30:00Z","2018-03-22T11:25:09Z","Wolf Point (United States)","Blimp","00:02:00","","48.091743600000000924410414882004261016845703125","-105.6376565999999996847691363655030727386474609375","US-03222018-0007"
"90939","2018-03-21T22:50:00Z","2018-03-22T12:26:56Z","Plainwell (United States)","Cross","00:40:00","","42.44465433825384782125489380177896237000823020935058593750","-85.63077541611360075858385698666097596287727355957031250","US-03222018-0008"
"90940","2018-03-16T00:00:00Z","2018-03-22T13:44:09Z","Leander (United States)","Sphere","00:02:00","","30.5232053351602365775356417998409597203135490417480468750","-97.8630880607779501523272863505553686991333961486816406250","US-03222018-0009"
"90941","2018-03-21T00:00:00Z","2018-03-22T16:03:12Z","Idaho Falls (United States)","N,    A","","","43.510225588657146600571934413892449811100959777832031250","-112.0779782061030184636500450778839876875281333923339843750","US-03222018-0010"
"90942","2012-08-13T14:08:00Z","2018-03-22T16:34:46Z","None (United States)","Sphere","00:02:00","","36.7846109999999981710061547346413135528564453125","-119.4136323999999973466401570476591587066650390625","US-03222018-0011"
"90943","2016-08-16T02:40:00Z","2018-03-22T16:51:01Z","Orangeville (Canada)","Star-like","00:40:00","","43.92395880000000119025571621023118495941162109375","-80.0916112999999967314579407684504985809326171875","CA-03222018-0012"
"90944","2012-11-30T19:30:00Z","2018-03-22T17:09:25Z","None (United States)","Unknown","00:00:10","","37.43743339999999619749360135756433010101318359375","-78.654414199999990842115948908030986785888671875","US-03222018-0013"
"90945","2018-03-22T15:30:00Z","2018-03-22T17:11:49Z","Bolingbrook (United States)","Star-like","00:20:00","","41.681848935949736730550796437455574050545692443847656250","-88.07534908442554626407208218097366625443100929260253906250","US-03222018-0014"
"90946","2018-03-22T08:38:00Z","2018-03-22T17:25:35Z","Orange (United States)","Unknown","00:02:00","","33.79194389999999970086719258688390254974365234375","-117.845510700000005499532562680542469024658203125","US-03222018-0015"
"90947","2015-10-15T00:00:00Z","2018-03-22T17:27:45Z","Canton (United States)","Sphere","00:10:00","","34.16637444514843705609088431174313882365822792053222656250","-84.51020512806083992264636923664511414244771003723144531250","US-03222018-0016"
"90949","2017-10-22T00:00:00Z","2018-03-22T18:20:30Z","Vernon (Canada)","Sphere","00:01:00","","50.27515369999999705896698287688195705413818359375","-119.2677806999999887693775235675275325775146484375","CA-03222018-0018"
"90950","2016-01-13T14:46:00Z","2018-03-22T18:33:51Z","Dallas (United States)","Cigar","00:05:00","I witnessed this reflective object while driving, and stopped to take a picture. it was crystal clear that day, and as the object moved i noticed a reflection on something that i couldn't explain. as i drove it appeared to go in the basic direction that i was going. when i had an opportunity to pull off the road to photograph it, it appeared to change it's shape. it was no longer the reflective kind of dome or football, but i captured it on my phone camera in the shape of a cigar like object. as i studied the picture i can see a very small white orb just beneath the 2 power lined and slightly to the right of what i photographed. also noteworthy is that it was broad daylight and i didn't see anyone else looking to see what i was watching. in fact no one even seemed to believe me when i showed the the picture. i believe i moved to a very active ufo area while living near dobbins air reserve base in marietta ga.   ","33.8927360767643645154159059984522173181176185607910156250","-84.82317365282531062460951749471860239282250404357910156250","US-03222018-0019"
"90951","2018-03-22T21:10:00Z","2018-03-22T21:35:24Z","Dunnellon (United States)","N,    A","","","29.13918924564037501069257984909199876710772514343261718750","-82.51413729680387587586629649649694329127669334411621093750","US-03222018-0020"
"90952","2017-07-07T00:00:00Z","2018-03-22T21:47:09Z","Buffalo (United States)","Square,    Rectangular","00:00:01","","42.89599679999998471657818299718201160430908203125","-78.8711689000000006899426807649433612823486328125","US-03222018-0021"
"90953","2018-03-22T21:15:00Z","2018-03-22T22:07:58Z","Flint (United States)","Circle","02:00:00","","42.97694233721566167509671174684626748785376548767089843750","-83.75484898404021964572099851920938817784190177917480468750","US-03222018-0022"
"90954","2018-01-27T00:00:00Z","2018-03-22T22:12:05Z","Marysville (United States)","Sphere","01:00:00","","48.0546436999999997397026163525879383087158203125","-122.1710217999999912308339844457805156707763671875","US-03222018-0023"
"90955","2017-09-13T23:13:00Z","2018-03-22T22:17:19Z","Buffalo (United States)","Other","00:00:02","","42.9234195625787311901660814328351989388465881347656250","-78.8380156771879950308091369970497908070683479309082031250","US-03222018-0024"
"90956","2018-02-18T16:45:00Z","2018-03-22T22:25:48Z","New Orleans (United States)","Cylinder","00:05:00","","29.959725799999990414335115929134190082550048828125","-90.069852300000007971902959980070590972900390625","US-03222018-0025"
"90957","2017-12-31T21:03:00Z","2018-03-22T22:31:42Z","Buffalo (United States)","N,    A","00:03:00","","42.93531280409424323862843664301180979236960411071777343750","-78.81037951106387489663696044317475752905011177062988281250","US-03222018-0026"
"90958","2017-10-13T05:45:00Z","2018-03-22T22:56:23Z","Los Angeles (United States)","Triangle","00:00:55","","33.989216900000002397064235992729663848876953125","-118.4648432000000042307874537073075771331787109375","US-03222018-0027"
"90959","2018-03-22T22:37:00Z","2018-03-23T00:10:43Z","Chatsworth (United States)","Triangle","00:00:30","","34.7802531","-84.7697156","US-03232018-0001"
"90960","2018-03-21T18:40:00Z","2018-03-23T00:13:05Z","DFW Airport (United States)","Disc","00:00:04","","32.90227793067460203002561058838182361796498298645019531250","-97.01196265202963182061601798977790167555212974548339843750","US-03232018-0002"
"90961","2018-03-22T23:28:00Z","2018-03-23T00:54:21Z","None (United States)","Star-like","00:08:00","","31.97713879999999875280991545878350734710693359375","-99.891953099999994947211234830319881439208984375","US-03232018-0003"
"90962","2018-03-07T01:00:00Z","2018-03-23T01:00:29Z","Strafford (United States)","Triangle","00:02:00","","37.298373278882329116477478692104341462254524230957031250","-93.1741185682904326313682474847155390307307243347167968750","US-03232018-0004"
"90963","2015-12-23T16:10:00Z","2018-03-23T02:13:53Z","Santa Fe (United States)","N,    A","00:01:00","","35.69377519999999748279151390306651592254638671875","-105.9335689999999914334694040007889270782470703125","US-03232018-0005"
"90964","2018-03-13T00:00:00Z","2018-03-23T02:23:33Z","None (United States)","Unknown","00:01:27","","40.27110409999999518504409934394061565399169921875","-86.131621899999998959174263291060924530029296875","US-03232018-0006"
"90965","2018-03-22T21:30:00Z","2018-03-23T03:08:05Z","Aledo (United States)","Chevron","00:00:30","","32.7549485819338473361831631791574181988835334777832031250","-97.5587244271317841248979618740122532472014427185058593750","US-03232018-0007"
"90966","1999-07-22T22:23:00Z","2018-03-23T03:12:56Z","Izhevsk (Russia)","Disc","00:00:08","","56.8506247","53.212374","RU-03232018-0008"
"90967","2015-02-10T00:00:00Z","2018-03-23T09:35:36Z","Raymond (United States)","Triangle","00:10:00","","43.8946108","-70.4574751","US-03232018-0009"
"90968","2018-03-10T21:30:00Z","2018-03-23T09:52:35Z","Dover (United States)","N,    A","00:15:00","","39.16097396947601650826591423992795171216130256652832031250","-75.59545478190843958398374979879008606076240539550781250","US-03232018-0010"
"90969","1890-10-10T01:10:00Z","2018-03-23T10:28:52Z","Washington (United States)","Egg","12:16:59","","38.8601217","-76.96637989999999","US-03232018-0011"
"90970","2018-03-23T09:26:00Z","2018-03-23T11:04:08Z","Oswego (United States)","Disc","00:15:00","","43.44050220541663855799754401232348755002021789550781250","-76.3710906797311356361539935733162565156817436218261718750","US-03232018-0012"
"90971","2017-01-14T17:24:00Z","2018-03-23T11:45:51Z","Columbus (United States)","Disc","00:15:00","","32.4744001896634710203024098973401123657822608947753906250","-84.93389665287714519698205606346164131537079811096191406250","US-03232018-0013"
"90972","2018-03-23T01:00:00Z","2018-03-23T12:40:04Z","None (United States)","N,    A","04:00:00","","35.76819309999999774163370602764189243316650390625","-79.0175096999999908575773588381707668304443359375","US-03232018-0014"
"90973","2018-03-22T19:39:00Z","2018-03-23T13:05:47Z","Twin Falls (United States)","Disc","00:10:00","","42.5558381","-114.4700518","US-03232018-0015"
"90974","2018-03-22T19:05:00Z","2018-03-23T13:28:13Z","North Brunswick Township (United States)","Triangle","00:01:05","","40.46897526652856158021798194113216595724225044250488281250","-74.4777511981414924189699888756877044215798377990722656250","US-03232018-0016"
"90975","1997-03-13T22:30:00Z","2018-03-23T13:34:56Z","Santa Fe (United States)","Boomerang","00:15:00","","35.64164996573997643736824159077514195814728736877441406250","-105.97518379687537611992347308387252269312739372253417968750","US-03232018-0017"
"90976","2005-07-31T22:40:00Z","2018-03-23T13:39:49Z","Douglas (United States)","Sphere","00:00:20","","31.3445471","-109.5453447","GB-03232018-0018"
"90977","2018-03-01T18:29:00Z","2018-03-23T13:46:31Z","Cave Creek (United States)","Fireball","00:16:00","","33.84191160000000309082679450511932373046875","-111.9427542000000102007106761448085308074951171875","US-03232018-0020"
"90978","2018-03-22T00:00:00Z","2018-03-23T15:16:06Z","Port Charlotte (United States)","Other","00:00:03","","26.9735709257425630214505929416191065683960914611816406250","-82.13183826734746503925919114408316090703010559082031250","US-03232018-0020"
"90979","2018-03-23T00:00:00Z","2018-03-23T17:42:06Z","Camby (United States)","N,    A","","","39.61170853922237775654657809809577884152531623840332031250","-86.31967579905951852824763648186490172520279884338378906250","US-03232018-0021"
"90980","2018-03-19T00:00:00Z","2018-03-23T17:55:43Z","Drums (United States)","Unknown","00:04:00","","41.0079898","-76.0363251","US-03232018-0022"
"90981","2017-10-31T00:00:00Z","2018-03-23T17:56:42Z","North Platte (United States)","Other","00:00:02","","41.13643949215139862854506702660728478804230690002441406250","-100.7836234386341981744941165288764750584959983825683593750","US-03232018-0023"
"90985","2018-03-18T12:00:00Z","2018-03-23T18:50:13Z","Sanford (United States)","Teardrop","00:20:00","","43.43914831967925538558858988835709169507026672363281250","-70.78027161452201831752344991400605067610740661621093750","US-03232018-0027"
"90986","2018-03-16T02:43:00Z","2018-03-23T20:45:04Z","Johnston City (United States)","Star-like","01:45:00","","37.8140790975585940655243177843658486381173133850097656250","-88.92559398900464535120526932132634101435542106628417968750","US-03232018-0028"
"90987","2018-01-07T21:00:00Z","2018-03-23T20:52:18Z","Zephyrhills (United States)","Circle","00:02:00","","28.19672551136007648970753791672905208542943000793457031250","-82.16722169799883748650420362992008449509739875793457031250","US-03232018-0029"
"90988","2018-03-06T12:15:00Z","2018-03-23T21:43:57Z","Williams (United States)","Disc","","","35.0012014","-111.9219601","US-03232018-0030"
"90989","2002-12-23T00:00:00Z","2018-03-23T22:05:39Z","Valdivia (Chile)","N,    A","","","-39.81963055788085962163656006396195152774453163146972656250","-73.22372816449656825350207929204771062359213829040527343750","CL-03232018-0031"
"90990","2017-12-16T13:15:00Z","2018-03-23T22:40:52Z","Warwick (United States)","Fireball","00:05:00","","41.71102444093762416426081074405374238267540931701660156250","-71.5074751376193598308439902666577836498618125915527343750","US-03232018-0032"
"90991","2018-03-23T21:30:00Z","2018-03-23T22:56:49Z","Columbus (United States)","Oval","00:03:00","","39.9532583","-82.9972851","US-03232018-0033"
"90992","2017-08-24T20:13:00Z","2018-03-23T23:02:13Z","Palm Bay (United States)","Fireball","00:03:56","","28.01566449213148977333638356412848224863409996032714843750","-80.5813093252337199417156657455052481964230537414550781250","US-03232018-0034"
"90993","2002-09-12T00:00:00Z","2018-03-23T23:07:07Z","None (United States)","Disc","","","27.66858739999999983183442964218556880950927734375","-81.5061035000000089212335296906530857086181640625","US-03232018-0035"
"90994","2018-03-23T21:50:00Z","2018-03-24T00:30:06Z","Cambridge (Canada)","Star-like","00:07:00","","43.37018110000000348236426361836493015289306640625","-80.3092275999999998248313204385340213775634765625","CA-03242018-0001"
"90995","2018-03-23T22:30:00Z","2018-03-24T00:49:28Z","Longmont (United States)","Sphere","00:00:04","","40.14503134056263557299750743823096854612231254577636718750","-105.11503782433993202570086111791169969365000724792480468750","US-03242018-0002"
"90996","2016-09-06T15:00:00Z","2018-03-24T03:30:33Z","Salado (United States)","Triangle","00:00:10","","30.9471278","-97.53862040000001","US-03242018-0003"
"90997","2015-12-04T00:00:00Z","2018-03-24T04:04:40Z","South Lake Tahoe (United States)","N,    A","06:00:00","","38.944215690767610833397327496641082689166069030761718750","-119.95928002464088945278497533308836864307522773742675781250","US-03242018-0004"
"90998","2018-03-24T04:15:00Z","2018-03-24T07:13:36Z","Old Bridge Township (United States)","Sphere","00:25:57","","40.3907383873516223292661209143261658027768135070800781250","-74.34779008275142999502129725897248135879635810852050781250","US-03242018-0005"
"90999","2018-02-19T19:15:00Z","2018-03-24T11:59:12Z","Drayton Valley (Canada)","Circle","07:00:00","","53.2214074","-114.9766785","CA-03242018-0007"
"91000","1988-05-19T19:15:00Z","2018-03-24T14:15:07Z","Sugar Grove (United States)","Unknown","00:08:00","","41.7935773","-88.46194369999999","US-03242018-0007"
"91001","2017-08-27T20:01:00Z","2018-03-24T14:22:08Z","Campbell River (Canada)","Disc","","","49.93687546190886072084502700363373151049017906188964843750","-125.23820659602923443044097950860304990783333778381347656250","CA-03242018-0008"
"91002","2018-03-22T16:30:00Z","2018-03-24T16:36:41Z","Keller (United States)","Sphere","00:03:00","","32.9341893","-97.229298","US-03242018-0009"
"91003","2018-03-24T00:00:00Z","2018-03-24T20:32:42Z","Richlands (United States)","Sphere","00:10:00","","34.90353970000000316531441058032214641571044921875","-77.5418341999999967129042488522827625274658203125","US-03242018-0010"
"91004","2018-03-22T08:20:00Z","2018-03-24T20:48:18Z","New York (United States)","Unknown","00:00:20","","40.7181252999999969688360579311847686767578125","-73.99793280000000095242285169661045074462890625","US-03242018-0011"
"91005","2018-03-22T23:45:00Z","2018-03-24T20:51:35Z","Coquitlam (Canada)","Square,    Rectangular","00:01:00","","49.2837626","-122.7932065","CA-03242018-0012"
"91006","2018-03-24T22:13:00Z","2018-03-24T22:57:13Z","San Miguel de Tucumán (Argentina)","Sphere","02:00:00","","-26.79838480000000089376044343225657939910888671875","-65.2139102999999948906406643800437450408935546875","AR-03242018-0013"
"91008","2018-03-24T21:20:00Z","2018-03-25T01:53:40Z","None (United States)","N,    A","00:10:00","","47.75459409999999849105734028853476047515869140625","-120.735218500000001995431375689804553985595703125","US-03252018-0001"
"91009","2018-03-25T05:31:00Z","2018-03-25T07:06:16Z","Detroit (United States)","N,    A","00:00:10","","42.46403586311373110389020268939930247142910957336425781250","-83.22509041205406887223468004322057822719216346740722656250","US-03252018-0002"
"91010","2009-02-01T00:00:00Z","2018-03-25T07:24:31Z","Boulder (United States)","Sphere","00:20:00","","39.9968022","-105.2886692","US-03252018-0003"
"91011","2018-03-25T16:20:00Z","2018-03-25T10:38:15Z","Schiedam (Netherlands)","Star-like","00:20:00","","51.9221121","4.3887713","NL-03252018-0005"
"91012","2018-02-01T00:00:00Z","2018-03-25T11:33:57Z","Mill Valley (United States)","Sphere","00:00:00","","37.9157368000000047913999878801405429840087890625","-122.535496300000005476249498315155506134033203125","US-03252018-0007"
"91013","2018-02-27T06:30:00Z","2018-03-25T10:00:06Z","Miller (United States)","N,    A","00:10:00","","37.2147751","-93.83993129999999","US-03252018-0007"
"91014","2018-03-24T20:17:00Z","2018-03-25T14:15:53Z","Årjäng (Sweden)","Sphere","","","59.37939938872826203515167264868068741634488105773925781250","12.1081480148396579512585446991579374298453330993652343750","SE-03252018-0008"
"91015","1977-07-12T22:08:00Z","2018-03-25T15:39:44Z","Hamilton (Canada)","Other","00:20:17","","43.26477820467473177373882720075926044955849647521972656250","-79.96996016287418195708601193928188877180218696594238281250","CA-03252018-0009"
"91016","2018-03-24T21:03:00Z","2018-03-25T16:00:56Z","Merced (United States)","N,    A","00:01:18","","37.3330526781813182698876119047781685367226600646972656250","-120.47125720627712259223507373917527729645371437072753906250","US-03252018-0010"
"91017","2018-03-25T20:02:00Z","2018-03-25T16:14:14Z","Liverpool (United Kingdom)","Sphere","00:00:30","","53.4330881","-2.8597089","GB-03252018-0011"
"91018","2018-03-24T00:00:00Z","2018-03-25T16:35:51Z","Alma (United States)","Circle","00:02:00","","35.48194529999999957681211526505649089813232421875","-94.2122552000000013094904716126620769500732421875","US-03252018-0012"
"91019","2018-03-21T09:48:00Z","2018-03-25T19:43:36Z","Toronto (Canada)","N,    A","00:01:00","","43.6370536","-79.43873429999999","CA-03252018-0013"
"91020","2018-03-23T21:05:00Z","2018-03-25T20:36:03Z","Audubon (United States)","Sphere","00:05:00","","40.1308415","-75.4015636","US-03252018-0014"
"91021","2018-03-23T00:00:00Z","2018-03-25T21:59:21Z","Crystal River (United States)","Star-like","00:20:00","","28.85425296399024333972072042797663016244769096374511718750","-82.65487964216882058357604989851097343489527702331542968750","US-03252018-0015"
"91022","2018-03-24T16:15:00Z","2018-03-25T22:25:53Z","Los Angeles (United States)","Unknown","00:00:01","","34.1370859","-118.2198305","US-03252018-0016"
"91023","2018-03-25T19:50:00Z","2018-03-25T23:36:57Z","Daly City (United States)","Sphere","08:10:05","","37.69295978855171298462387596828193636611104011535644531250","-122.45551882175562400962540721138793742284178733825683593750","US-03252018-0017"
"91024","2017-06-30T00:00:00Z","2018-03-26T02:05:06Z","Peotone (United States)","Sphere","00:00:48","","41.3322554","-87.78532170000001","US-03262018-0001"
"91025","2018-02-18T00:00:00Z","2018-03-26T04:05:54Z","Kahului (United States)","Disc","00:05:00","","20.8857195","-156.4266215","US-03262018-0002"
"91027","2018-03-26T14:24:00Z","2018-03-26T04:40:36Z","Bristol (United Kingdom)","Bullet,    Missile","00:02:00","","51.46384299999999711872078478336334228515625","-2.586539999999999839275233171065337955951690673828125","GB-03262018-0004"
"91028","2018-03-25T18:45:00Z","2018-03-26T09:06:53Z","None (United States)","Unknown","","","31.973768799999998435623638215474784374237060546875","-99.8973730999999958157786750234663486480712890625","US-03262018-0005"
"91029","2018-03-24T13:35:00Z","2018-03-26T09:45:59Z","Port Orange (United States)","Sphere","00:20:00","","29.12333559999999","-81.0183476","US-03262018-0006"
"91030","1976-06-15T00:00:00Z","2018-03-26T10:06:52Z","Flint (United States)","Oval","00:10:00","","43.0507651","-83.6554275","US-03262018-0007"
"91031","2002-02-28T00:00:00Z","2018-03-26T10:19:03Z","None (United Kingdom)","Other","00:20:00","","52.79988789999999","-2.1020698","GB-03262018-0008"
"91032","2018-03-25T23:38:00Z","2018-03-26T11:14:38Z","None (Canada)","Circle","00:38:00","","53.7296683000000001584339770488440990447998046875","-127.637730500000003530658432282507419586181640625","CA-03262018-0009"
"91033","1978-06-10T21:00:00Z","2018-03-26T11:41:26Z","Newquay (United Kingdom)","Unknown","00:10:00","","50.42068699999998671046341769397258758544921875","-5.0658189999999994057588992291130125522613525390625","GB-03262018-0010"
"91034","2018-03-19T00:00:00Z","2018-03-26T14:29:27Z","New York (United States)","Boomerang","00:05:00","","40.754078620299210383301158344693249091506004333496093750","-73.98413101707629436903879138753836741670966148376464843750","US-03262018-0011"
"91035","1972-04-15T03:00:00Z","2018-03-26T16:04:29Z","Upper Darby (United States)","N,    A","00:05:00","","39.982760270441364888746704764344030991196632385253906250","-75.2943277274692374142261996894376352429389953613281250","US-03262018-0012"
"91036","1988-08-30T00:00:00Z","2018-03-26T17:16:19Z","Bruce Mines (Canada)","Sphere","00:10:00","","46.3002729","-83.79347390000001","CA-03262018-0013"
"91037","2017-09-30T00:00:00Z","2018-03-26T17:45:33Z","Roswell (United States)","N,    A","00:00:04","","33.4004455000000035624907468445599079132080078125","-104.5214041999999921017661108635365962982177734375","US-03262018-0014"
"91038","2017-12-18T00:00:00Z","2018-03-26T17:56:18Z","Darlaston (United Kingdom)","Circle","00:10:00","","52.54888132426760562818763844461500411853194236755371093750","-2.0655756724574639875235959607380209490656852722167968750","GB-03262018-0015"
"91039","2003-02-24T06:30:00Z","2018-03-26T19:14:58Z","North Port (United States)","Unknown","00:02:00","","27.01740310700589490334699860341061139479279518127441406250","-82.2034862540582904892859264600701862946152687072753906250","US-03262018-0016"
"91040","2018-03-25T17:35:00Z","2018-03-26T20:58:09Z","None (United States)","Sphere","00:07:00","","31.971288799999999952206053421832621097564697265625","-99.9005331000000040830855141393840312957763671875","US-03262018-0017"
"91041","2018-03-26T21:15:00Z","2018-03-26T22:06:09Z","Malvern (United States)","Unknown","00:00:10","","40.03921840000000287318471237085759639739990234375","-75.5053817999999949961420497857034206390380859375","US-03262018-0018"
"91042","2018-03-26T21:30:00Z","2018-03-26T22:21:27Z","None (Canada)","Other","","","52.94858590000000475583874504081904888153076171875","-73.54080609999999751380528323352336883544921875","CA-03262018-0019"
"91043","1976-11-15T00:00:00Z","2018-03-27T01:05:49Z","Kapuskasing (Canada)","N,    A","","","49.43553536262518196601938313960999948903918266296386718750","-82.39585409260422890266077899923402583226561546325683593750","CA-03272018-0001"
